1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2005,49017CLLFL155BR,110017404129,TRANSCONTINENTAL (BATTLE CREEK),155 BROOK ST,BATTLE CREEK,CALHOUN,MI,49037,,,42.328550,-85.185278,,TRANSCONTINENTAL MICHIGAN INC,622780588,TRANSCONTINENTAL MICHIGAN INC,NA,,NA,NO,326,Plastics and Rubber,2671,,,,,,326112,,,,,,1305203316928,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,7.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1250.000,0.000,675.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1250.000,7.400,0.000,0.000,7.400,0.000,0.000,0.000,675.000,0.000,0.000,0.000,0.000,682.400,,,1.010
2005,48768STCHN5512S,110000408032,ASTECH INC,5512 SCOTCH RD,VASSAR,TUSCOLA,MI,48768,,,43.366086,-83.561551,,NA,NA,,,,,NO,331,Primary Metals,3325,,,,,,331513,,,,,,1305204063578,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,762.000,0.000,0.000,0.000,0.000,0.000,0.000,762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,762.000,762.000,0.000,0.000,0.000,762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,762.000,,,1.110
2005,49014CFNDR1146N,110001842524,AC FOUNDRY INC,1146 N RAYMOND RD,BATTLE CREEK,CALHOUN,MI,49014,,,42.329575,-85.140896,,NA,,NA,NA,,NA,NO,331,Primary Metals,3365,,,,,,331524,,,,,,1305206232112,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,4.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,3040.000,0.000,0.000,0.000,3040.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3049.000,14.000,0.000,0.000,5.000,9.000,0.000,0.000,0.000,0.000,3040.000,0.000,0.000,3054.000,,,1.000
2005,48326SPCLT4520G,110000407300,CMI SPECIALTY SYSTEMS LLC,4520 GLENMEADE LN,AUBURN HILLS,OAKLAND,MI,48326,,,42.705517,-83.254191,,NA,NA,,,,,NO,325,Chemicals,2899,,,,,,325998,,,,,,1305203624198,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,49443STSHR1221B,110071441405,ESCO CO LLC,1221 EAST BARNEY AVENUE,MUSKEGON,MUSKEGON,MI,49444,,,43.210382,-86.212647,,NA,,NA,,,,NO,325,Chemicals,2865,,,,,,325132,,,,,,1305203230521,Phthalic anhydride,NO,0000085449,85-44-9,10355,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,31.000,0.000,0.000,4.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.000,,,1.040
2005,48178QNXMC400MC,110010306784,MICHIGAN SEAMLESS TUBE LLC,400 MCMUNN ST,SOUTH LYON,OAKLAND,MI,48178,,,42.458175,-83.656310,,SPECIALTY STEEL WORKS INC,NA,SPECIALTY STEEL WORKS INC,NA,,NA,NO,331,Primary Metals,3317,,,,,,331210,,,,,,1305203861772,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,3.000,22.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1930.000,0.000,0.000,0.000,0.000,0.000,0.000,1930.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1930.000,1992.000,0.000,0.000,62.000,1930.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1992.000,0.000,,1.090
2005,48901LNSNG601IS,110000408531,LANSING BOARD OF WATER & LIGHT-ECKERT,601 ISLAND AVE,LANSING,INGHAM,MI,48910,,,42.718680,-84.554919,,LANSING BOARD OF WATER & LIGHT,809992055,LANSING BOARD OF WATER & LIGHT,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203698143,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,39.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7695.000,0.000,0.000,0.000,0.000,0.000,0.000,7695.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7695.000,7734.810,0.000,0.000,39.810,7695.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7734.810,,,0.930
2005,48239FRGNG126BE,110025317084,STEEL INDUSTRIES PLANT 1,12600 BEECH DALY,REDFORD,WAYNE,MI,48239,,,42.378270,-83.294778,,FORGED SOLUTIONS GROUP INC.,117452291,ARLINGTON CAPITAL PARTNERS,NA,,NA,NO,332,Fabricated Metals,3462,,,,,,332111,,,,,,1305203864499,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48605SGNWG1629N,110017421084,SAGINAW METAL CASTING OPERATIONS,1629 N WASHINGTON ST,SAGINAW,SAGINAW,MI,48601,,,43.447624,-83.918991,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NA,,NA,NO,331,Primary Metals,3365,,,,,,331524,,,,,,1305203908569,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,270.000,2400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2670.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,0.000,0.000,0.000,0.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,2670.000,0.000,0.000,2700.000,0.000,0.000,0.000,0.000,0.000,1300.000,0.000,0.000,4000.000,,,0.650
2005,48204RCYCL6031J,110015680048,GREEN POLYMERIC MATERIALS INC,6031 JOY RD,DETROIT,WAYNE,MI,48204,,,42.359985,-83.137373,,NA,,NA,,,,NO,326,Plastics and Rubber,3061,3069,3053,,,,326291,,,,,,1305203515729,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,49415CMNRN14638,110000500299,LINAMAR STRUCTURES (MICHIGAN),14638 APPLE DR,FRUITPORT,OTTAWA,MI,49415,,,43.114274,-86.153255,,NA,,LINAMAR HOLDING NEVADA INC,NA,,LINAMAR CORP,NO,331,Primary Metals,3365,,,,,,331524,,,,,,1305203743620,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.000,10.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.200,4.450,0.000,0.000,4.250,0.000,0.200,0.000,0.000,0.000,10.000,0.000,0.000,14.450,,,0.970
2005,48161NRTHS3000E,110000405945,GERDAU MACSTEEL MONROE,3000 E FRONT ST,MONROE,MONROE,MI,48161,,,41.897062,-83.361518,,GERDAU MACSTEEL INC,826329299,GERDAU USA INC,GERDAU SA,898410675,GERDAU SA,NO,331,Primary Metals,3312,,,,,,331111,,,,,,1305203620834,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,26.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,4.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,30.000,,,0.900
2005,48161NRTHS3000E,110000405945,GERDAU MACSTEEL MONROE,3000 E FRONT ST,MONROE,MONROE,MI,48161,,,41.897062,-83.361518,,GERDAU MACSTEEL INC,826329299,GERDAU USA INC,GERDAU SA,898410675,GERDAU SA,NO,331,Primary Metals,3312,,,,,,331111,,,,,,1305203620808,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,24.000,86.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.000,13.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3826.000,0.000,0.000,0.000,0.000,0.000,0.000,3839.000,0.000,41806.000,0.000,0.000,0.000,41806.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45645.000,3985.000,0.000,0.000,146.000,3826.000,0.000,0.000,0.000,0.000,41806.000,0.000,0.000,45778.000,146.000,,0.900
2005,49849RCNCRCORD4,110042071897,DYNO NOBEL INC,9045 COUNTY RD 476,ISHPEMING,MARQUETTE,MI,49849,,,46.447799,-87.684333,,DYNO NOBEL INC,009091257,DYNO NOBEL INC,INCITEC PIVOT LTD,753662717,INCITEC PIVOT LTD,NO,325,Chemicals,2892,,,,,,325920,,,,,,1305203586033,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,48.000,,,1.130
2005,48850PRKRB8790W,110000408327,PARKER HANNIFIN,8790 TAMARACK RD,LAKEVIEW,MONTCALM,MI,48850,,,43.438427,-85.260318,,PARKER HANNIFIN CORP,004175550,PARKER HANNIFIN CORP,NA,,NA,NO,332,Fabricated Metals,3451,,,,,,332912,,,,,,1305203165788,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,309765.000,0.000,0.000,309765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,309779.000,14.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,309765.000,0.000,0.000,309779.000,0.000,,0.820
2005,48427MDWST3525R,110003582631,MIDWEST RUBBER CO,3525 RANGELINE RD,DECKERVILLE,SANILAC,MI,48427,,,43.526839,-82.754581,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,3069,,,,,,326199,,,,,,1305203293992,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,318.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,318.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,568.000,0.000,0.000,318.000,0.000,318.000,0.000,0.000,0.000,0.000,0.000,0.000,636.000,,,0.000
2005,48901LNSNG601IS,110000408531,LANSING BOARD OF WATER & LIGHT-ECKERT,601 ISLAND AVE,LANSING,INGHAM,MI,48910,,,42.718680,-84.554919,,LANSING BOARD OF WATER & LIGHT,809992055,LANSING BOARD OF WATER & LIGHT,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203698079,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.408,0.000,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.410,,,0.930
2005,49855PRSQS2701L,110056964030,PRESQUE ISLE POWER PLANT,2701 LAKESHORE BLVD,MARQUETTE,MARQUETTE,MI,49855,,,46.580928,-87.389703,,WEC ENERGY GROUP,157305780,WEC ENERGY GROUP,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203381658,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,180.000,3.000,0.000,0.000,0.000,0.000,0.000,8100.000,0.000,0.000,0.000,0.000,0.000,8283.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8283.000,0.000,8100.000,183.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8283.000,,,1.050
2005,48121FRDM33001M,110050297717,FORD MOTOR CO DEARBORN ENGINE PLANT,3001 MILLER RD,DEARBORN,WAYNE,MI,48120,,,42.308870,-83.156787,,FORD MOTOR CO,001344746,FORD MOTOR CO,NA,,NA,NO,336,Transportation Equipment,3714,,,,,,336312,,,,,,1305203950100,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,16.000,8.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,4.000,24.000,,,0.990
2005,48667THDWCMICHI,110043787408,THE DOW CHEMICAL CO,1790 BUILDING,MIDLAND,MIDLAND,MI,48667,,,43.609520,-84.239399,,DOW INC,117063457,DOW INC,NA,,NA,NO,325,Chemicals,2819,2821,2834,2879,2869,4953,325188,,,,,,1305203936719,Methyl acrylate,NO,0000096333,96-33-3,16790,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2000.000,56.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2058.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2058.000,0.000,0.000,2000.000,0.000,0.000,0.000,0.000,0.000,0.000,140000.000,0.000,142000.000,,,1.160
2005,49007JMSRV243EA,110064266039,GRAPHIC PACKAGING INTERNATIONAL INC,1500 N PITCHER ST,KALAMAZOO,KALAMAZOO,MI,49007,,,42.305583,-85.578876,,GRAPHIC PACKAGING HOLDING CO,943786657,GRAPHIC PACKAGING HOLDING CO,,,NA,NO,322,Paper,2631,2657,,,,,322130,,,,,,1305203755626,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.170,0.000,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.560,0.000,0.000,0.000,0.000,0.000,0.000,1.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.730,1.760,0.000,0.000,0.030,1.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.770,,,1.070
2005,49508STPHN3831P,110000411689,STEPHENSON & LAWYER INC,3831 PATTERSON AVE SE,GRAND RAPIDS,KENT,MI,49512,,,42.892812,-85.547751,,NA,,,,,,NO,326,Plastics and Rubber,3069,,,,,,326150,,,,,,1305203800281,Dichloromethane,NO,0000075092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,,0.800
2005,48846MRCNB14NOR,110000408318,VENTRA IONIA MAIN LLC,14 N BEARDSLEY RD,IONIA,IONIA,MI,48846,,,42.985363,-85.030085,,FLEX-N-GATE CORP,011298072,FLEX-N-GATE CORP,NA,,NA,NO,332,Fabricated Metals,3465,3714,3471,,,,332813,,,,,,1305203620339,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,15.900,0.000,15.900,0.000,796.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,811.900,0.000,18619.000,0.000,0.000,0.000,18619.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19430.900,811.913,0.000,0.000,0.013,796.000,15.900,0.000,0.000,0.000,18618.000,0.000,0.000,19429.913,,,1.220
2005,49614RMNFC81001,110000605747,REMANUFACTURED ELECTRODE CAP INC,8100 11 MILE RD,BEAR LAKE,MANISTEE,MI,49614,,,44.402797,-86.144960,,NA,,NA,,,,NO,333,Machinery,3548,,,,,,333992,,,,,,1305203777774,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
